actual_pm_2_5
15.8454545454546
18.3738317757009
16.6636363636364
16.7570093457944
17.2191780821918
18.9901960784314
19.3809523809524
18.9622641509434
18.5096153846154
18.0566037735849
15.8173076923077
14.9393939393939
17.196261682243
17.1376146788991
19.0
17.3518518518519
16.8962264150943
15.8899082568807
14.7064220183486
15.1111111111111
16.8932038834952
15.8888888888889
16.1509433962264
20.0606060606061
18.4607843137255
21.3839285714286
24.1559633027523
24.9375
24.1584158415842
28.2783505154639
28.8350515463918
29.11
29.08
28.1170212765957
25.9387755102041
26.3551401869159
18.4814814814815
18.2815533980583
15.9411764705882
16.2803738317757
15.0740740740741
15.0495049504951
13.188679245283
13.9462365591398
12.6875
13.4489795918367
15.6261682242991
15.1428571428571
15.4716981132076
17.0208333333333
18.765306122449
19.4205607476636
19.86
22.6019417475728
23.96
26.375
28.6831683168317
33.1018518518519
28.2075471698113
30.8518518518519
30.2857142857143
31.9714285714286
31.9811320754717
33.8807339449541
31.7247706422018
28.6632653061225
27.0891089108911
24.6759259259259
23.0092592592593
22.4811320754717
24.7652173913044
24.9907407407407
25.5925925925926
25.468085106383
25.7692307692308
28.0740740740741
37.5660377358491
32.7592592592593
37.0566037735849
37.17232704402515
37.288050314465416
37.40377358490567
37.51949685534593
37.635220125786184
37.75094339622645
37.8666666666667
36.6858858858859
35.5051051051051
34.3243243243243
28.6534653465347
26.9175257731959
28.1397849462366
28.9619047619048
27.3653846153846
26.3142857142857
26.5714285714286
27.4897959183674
29.2857142857143
32.0776699029126
35.7142857142857
31.2452830188679
29.6132075471698
28.2830188679245
30.8584905660377
37.5
37.447208737864074
37.39441747572815
37.34162621359222
37.288834951456295
37.236043689320375
37.18325242718445
37.13046116504852
37.0776699029126
28.8191489361702
22.2307692307692
20.1320754716981
19.7027027027027
18.1553398058252
15.9158878504673
16.8165137614679
15.5566037735849
14.8240740740741
17.2027027027027
18.8224299065421
19.6756756756757
16.1538461538462
28.6181818181818
32.36363636363635
36.1090909090909
35.8918918918919
34.74869823952395
33.605504587156
33.0900900900901
36.2314814814815
36.9345794392523
37.0816326530612
30.1818181818182
16.8055555555556
14.3727272727273
14.6759259259259
10.0980392156863
9.83018867924528
10.1926605504587
11.3137254901961
11.6146788990826
11.7009345794393
16.039603960396
16.9557522123894
17.6697247706422
19.0970873786408
20.811320754717
24.1359223300971
29.0
33.2410714285714
31.990990990991
29.392523364486
30.0900900900901
24.0090909090909
12.578431372549
10.7524752475248
9.84158415841584
11.6666666666667
11.2666666666667
8.57272727272727
7.08035714285714
6.67857142857143
7.07920792079208
6.89285714285714
