humidity,pm_2_5,temperature,hour,day,month
85.91852035,0.99137931,26.55452477,3,30,5
86.49452766,1.025862069,26.51746802,4,30,5
87.17005578,0.923076923,26.49873298,5,30,5
87.42189578,1.876106195,26.44334878,6,30,5
87.77299982,2.805309735,26.4799714,7,30,5
86.6055769,6.203539823,27.34345818,8,30,5
82.14734588,3.034482759,28.83082053,9,30,5
75.00965754,1.50862069,30.27144239,10,30,5
69.84104852,1.512820513,31.68753412,11,30,5
66.82453096,2.344827586,32.58692327,12,30,5
66.4170553,2.153846154,32.81014965,13,30,5
66.70077243,1.870689655,32.7271722,14,30,5
65.35211518,3.474137931,33.05792432,15,30,5
91.81738966,2.027777778,25.82957509,16,30,5
93.3505967,1.85046729,26.09851333,17,30,5
92.25876167,2.206896552,26.74152982,18,30,5
94.13156474,3.990990991,26.37923635,19,30,5
92.49290441,3.794392523,26.52089456,20,30,5
92.96901426,4.690909091,26.32948536,21,30,5
93.19004684,4.650943396,26.32685237,22,30,5
92.74572809,5.185840708,26.44627956,23,30,5
92.12633125,7.125,26.52130455,0,31,5
92.61597296,6.357142857,26.30307554,1,31,5
92.49035339,6.03539823,26.30404282,2,31,5
91.94762614,6.211009174,26.33246901,3,31,5
93.07310655,6.054545455,25.95491045,4,31,5
93.01972045,5.663716814,25.88041658,5,31,5
92.14060878,5.50862069,25.9445169,6,31,5
91.818802,4.570093458,26.01793052,7,31,5
88.65548704,3.603448276,27.22390866,8,31,5
84.91839825,2.637168142,28.57899646,9,31,5
80.44458196,1.538461538,29.79894844,10,31,5
76.98206784,1.646551724,30.88817421,11,31,5
72.96670565,2.474137931,32.04706796,12,31,5
70.72842078,1.914529915,32.69581598,13,31,5
80.86940983,1.2,29.34982526,14,31,5
90.33343626,0.401869159,27.24232772,15,31,5
85.63051422,0.534482759,28.67283619,16,31,5
82.94286705,0.767241379,29.51575103,17,31,5
82.43017026,3.162393162,29.16773957,18,31,5
90.27022116,0.872727273,26.6625037,19,31,5
89.54683455,1.732758621,26.62427714,20,31,5
94.75131558,0.103448276,25.35332685,22,31,5
94.24674829,0.140350877,25.41311922,23,31,5
93.97372232,0.118181818,25.67415243,0,1,6
94.92564664,0.3,25.54142865,1,1,6
94.67825853,0.690265487,25.78947707,2,1,6
93.46483212,0.381818182,26.24032116,3,1,6
93.71739965,0.394736842,26.19875541,4,1,6
93.7803727,0.585585586,26.19763062,5,1,6
94.01098622,1.163793103,25.93556309,6,1,6
95.02628286,0.706896552,25.8082227,7,1,6
93.32344929,0.74137931,26.80389288,8,1,6
89.06997664,0.543103448,28.37517974,9,1,6
82.35251609,0.256637168,29.87533991,10,1,6
77.58724044,0.460869565,30.96097545,11,1,6
74.55176655,1.137931034,31.87546896,12,1,6
78.96418888,0.74137931,30.50472823,13,1,6
72.90032788,1.405172414,32.73019661,14,1,6
70.75095895,1.0,32.24388018,15,1,6
82.79959894,1.689655172,29.68452739,16,1,6
86.43092833,0.837606838,27.78723754,17,1,6
89.09639435,1.460869565,26.91944531,18,1,6
90.86111434,2.128205128,26.53070782,19,1,6
91.27223563,2.103448276,26.29165402,20,1,6
89.59668802,1.920353982,26.43477532,21,1,6
89.69790426,2.025862069,26.44954395,22,1,6
90.69866388,2.044247788,26.3388031,23,1,6
91.24377938,2.153846154,26.19715673,0,2,6
90.88139474,2.079646018,26.2961583,1,2,6
91.01654018,2.097345133,26.1805055,2,2,6
90.71154741,2.752136752,26.26308973,3,2,6
89.2255907,1.230088496,26.59666956,4,2,6
90.1205714,1.513274336,26.39076625,5,2,6
90.29010939,1.247863248,26.47546301,6,2,6
90.22928649,1.431034483,26.84944782,7,2,6
90.58375313,1.482758621,27.36574342,8,2,6
86.62386106,0.547008547,28.72449407,9,2,6
82.67030189,0.25,29.75348533,10,2,6
77.9003844,0.034482759,30.87551174,11,2,6
74.94656991,0.12173913,31.66851903,12,2,6
75.50442447,0.173913043,31.68997637,13,2,6
72.45730354,0.025862069,32.34760345,14,2,6
79.18101268,0.034482759,30.5265227,15,2,6
89.27381868,10.73913043,29.14420385,16,2,6
78.32228298,0.534482759,31.36974867,17,2,6
73.50616149,0.456896552,31.58784175,18,2,6
77.35643426,1.666666667,29.79138912,19,2,6
81.59459434,2.870689655,28.91296214,20,2,6
84.4930653,2.353448276,28.24557333,21,2,6
85.12387365,1.11965812,27.88540947,22,2,6
88.16852748,2.49137931,27.32994409,23,2,6
89.29495254,3.87826087,27.09117381,0,3,6
90.06572079,7.24137931,26.86958211,1,3,6
91.51364431,3.203539823,26.38488611,2,3,6
91.81094791,4.619469027,26.33600746,3,3,6
92.44684851,4.120689655,26.27534132,4,3,6
92.83355372,3.123893805,26.28797364,5,3,6
93.18686139,3.646017699,26.32317237,6,3,6
92.49940852,2.606837607,26.3215308,7,3,6
90.36964281,1.275862069,26.74035272,8,3,6
86.25939807,0.284482759,28.12827903,9,3,6
73.91902345,0.00862069,31.5253445,11,3,6
70.40498217,0.094827586,32.55744817,12,3,6
66.44692422,0.11965812,33.37532018,13,3,6
64.42695088,0.853448276,33.86523535,14,3,6
68.6954207,0.393162393,32.20112044,15,3,6
65.94146091,0.309734513,33.16082895,16,3,6
91.37167732,0.153846154,26.70015009,17,3,6
91.44314531,0.387931034,27.45768312,18,3,6
90.84348426,0.442477876,27.81552884,19,3,6
92.88107278,3.068965517,27.36855787,20,3,6
92.87743573,3.75862069,27.34653925,21,3,6
92.70567877,4.844827586,27.2271983,22,3,6
93.11948866,5.87826087,27.16670564,23,3,6
93.49656737,5.451327434,27.0211767,0,4,6
93.03534228,5.608695652,27.01333295,1,4,6
92.85379504,2.051724138,26.6042742,2,4,6
92.80051487,0.809090909,26.44956728,3,4,6
93.24682622,0.782178218,26.2221022,4,4,6
93.45265625,0.341880342,26.13589248,5,4,6
93.43217096,0.36,25.95485696,6,4,6
93.60683513,1.342105263,25.89113575,7,4,6
93.94510211,0.579439252,26.20085505,8,4,6
91.51330754,0.724137931,27.51859777,9,4,6
84.98101144,0.069565217,29.39293587,10,4,6
76.10010184,0.017241379,31.00958396,11,4,6
72.40023114,0.034482759,31.74879469,12,4,6
68.2029313,0.00862069,32.65130286,13,4,6
63.6451257,0.486956522,33.47910563,14,4,6
60.77906526,0.094017094,34.14534096,15,4,6
57.7488393,0.172413793,34.23378455,17,4,6
60.07936089,0.699115044,33.50955232,18,4,6
64.9449807,2.706896552,32.10886407,19,4,6
70.37253412,3.752136752,30.6630042,20,4,6
73.80329814,3.620689655,29.69285018,21,4,6
77.81807793,3.641025641,28.788662,22,4,6
79.51581087,4.612068966,28.50137321,23,4,6
82.81494211,9.778761062,28.17806439,0,5,6
84.24477549,7.451327434,27.66236874,1,5,6
87.03154209,13.23076923,27.07536425,2,5,6
88.17979078,7.603448276,26.87893438,3,5,6
