,timestamp,humidity,pm_2_5,temperature
90,2/4/2023 5:00,91.38074053,20.59649123,25.42519885
91,2/4/2023 6:00,90.48155121,19.07758621,25.31866788
92,2/4/2023 7:00,90.72186252,20.62931034,25.09322434
93,2/4/2023 8:00,92.18263009,19.93043478,25.26262928
94,2/4/2023 9:00,87.37056263,10.56896552,26.88890746
95,2/4/2023 10:00,80.85375579,6.560344828,28.89025709
96,2/4/2023 11:00,67.7953573,6.112068966,31.34284089
97,2/4/2023 12:00,63.02392307,7.803418803,31.93486513
98,2/4/2023 13:00,53.74701522,7.172413793,33.46448613
99,2/4/2023 14:00,51.41397216,6.745614035,34.60597871
100,2/4/2023 15:00,56.23923017,6.215517241,35.31477842
101,2/4/2023 16:00,60.27700491,5.534482759,34.99557912
102,2/4/2023 17:00,61.77077565,4.974358974,34.41041174
103,2/4/2023 18:00,64.09411397,5.224137931,33.42902354
104,2/4/2023 19:00,69.47007845,6.422413793,31.79345259
105,2/4/2023 20:00,74.47515913,9.316239316,30.6588754
106,2/4/2023 21:00,79.51668826,34.11206897,29.38789248
107,2/4/2023 22:00,81.91041579,28.13793103,28.97439469
108,2/4/2023 23:00,82.36549198,15.14529915,29.03800113
109,3/4/2023 0:00,84.12336566,18.02586207,28.64524642
110,3/4/2023 1:00,87.65618096,13.48275862,27.62472591
111,3/4/2023 2:00,88.92314409,14.33333333,27.39691209
112,3/4/2023 3:00,92.1793608,12.68103448,26.80062144
113,3/4/2023 4:00,92.48551504,16.37931034,26.53765696
114,3/4/2023 5:00,93.28852123,17.37606838,26.13271079
115,3/4/2023 6:00,91.77174168,14.30172414,26.1895575
116,3/4/2023 7:00,92.21190207,15.86725664,25.91559071
117,3/4/2023 8:00,90.64357612,8.709401709,26.37691982
118,3/4/2023 9:00,84.42761407,6.818965517,28.48567708
119,3/4/2023 10:00,75.69527139,6.869565217,30.41688036
120,3/4/2023 11:00,68.31288549,8.818965517,32.29043
121,3/4/2023 12:00,62.57818378,10.5982906,33.46643862
122,3/4/2023 13:00,61.86183259,11.20689655,33.84553907
123,3/4/2023 14:00,63.58174711,12.23076923,34.08698752
124,3/4/2023 15:00,84.10531921,11.67857143,28.22671772
125,3/4/2023 16:00,84.479944,2.113043478,27.16828609
126,3/4/2023 17:00,86.45311905,4.852173913,27.63796087
127,3/4/2023 18:00,86.54424632,12.34482759,27.71865717
128,3/4/2023 19:00,86.8924475,19.37068966,27.22572061
129,3/4/2023 20:00,90.14070307,28.65517241,26.11552946
130,3/4/2023 21:00,89.92529257,25.46551724,26.32356982
131,3/4/2023 22:00,91.83367448,21.15384615,25.68774398
132,3/4/2023 23:00,91.6659146,20.54310345,25.8260718
133,4/4/2023 0:00,92.68877147,24.01724138,25.52936522
134,4/4/2023 1:00,92.62899947,22.68965517,25.48224766
135,4/4/2023 2:00,93.60892548,18.68103448,25.01714917
136,4/4/2023 3:00,93.30917761,19.78632479,25.03662018
137,4/4/2023 4:00,91.95078702,14.94827586,25.29262735
138,4/4/2023 5:00,92.85097932,14.52136752,24.82237595
139,4/4/2023 6:00,93.8458133,13.0862069,24.64110539
140,4/4/2023 7:00,93.87371629,14.77777778,24.88009257
141,4/4/2023 8:00,93.6450108,16.18965517,25.73696432
142,4/4/2023 9:00,89.84168435,15.56896552,27.52905713
143,4/4/2023 10:00,80.48632634,14.14655172,29.67798616
144,4/4/2023 11:00,72.85489793,13.8974359,31.13825814
145,4/4/2023 12:00,66.61984605,13.52212389,32.45589134
146,4/4/2023 13:00,64.08448191,14.2991453,33.11592763
147,4/4/2023 14:00,61.12805667,14.12820513,34.04825673
148,4/4/2023 15:00,56.19924226,13.25862069,35.45656175
149,4/4/2023 16:00,59.26505469,12.87179487,35.56653873
150,4/4/2023 17:00,66.04249045,12.5862069,34.23132882
