datetime,humidity,pm_2_5,temperature
2021-02-11 12:00:00,67.0650677011494,9.05681818181818,33.21427
2021-02-11 13:00:00,65.7754989473685,7.79310344827586,33.8831062280702
2021-02-11 14:00:00,64.6857916666666,6.60344827586207,34.0544542105263
2021-02-11 15:00:00,65.5153996551724,7.07758620689655,33.8127081896552
2021-02-11 16:00:00,66.9507975,8.01724137931035,33.0996795535714
2021-02-11 17:00:00,67.5878930973451,7.1551724137931,32.7129732743363
2021-02-11 18:00:00,70.6953171929825,8.02608695652174,31.5241042105263
2021-02-11 19:00:00,75.3469157522124,9.82905982905983,29.8315226548673
2021-02-11 20:00:00,77.3187233913044,10.75,29.2720602608696
2021-02-11 21:00:00,78.7573538596492,12.304347826087,28.9543851304348
2021-02-11 22:00:00,79.283052368421,10.9913043478261,28.7276878070176
2021-02-11 23:00:00,80.0770028571428,10.7155172413793,28.52190125
2021-02-12 00:00:00,80.4545855263158,11.9826086956522,28.4294975438597
2021-02-12 01:00:00,80.7100226086957,11.8448275862069,28.3289953043478
2021-02-12 02:00:00,80.9260234782609,11.6379310344828,28.1453435652174
2021-02-12 03:00:00,81.2895047826087,13.5689655172414,28.070738173913
2021-02-12 04:00:00,81.6329856250001,10.8448275862069,28.024765625
2021-02-12 05:00:00,82.2068444545455,10.4601769911504,27.8547293636364
2021-02-12 06:00:00,82.2367648181818,10.6428571428571,27.7190524545455
2021-02-12 07:00:00,83.0345110810811,10.4137931034483,27.6567626126126
2021-02-12 08:00:00,81.4414139473684,10.4224137931035,28.1098777192983
2021-02-12 09:00:00,80.3556289473684,10.6465517241379,28.7542969298246
2021-02-12 10:00:00,74.5891646902655,8.34782608695652,30.9338711504425
2021-02-12 11:00:00,69.0128573451327,9.10434782608696,32.9709556637168
2021-02-12 12:00:00,68.9898473504274,7.5982905982906,32.9890537606838
2021-02-12 13:00:00,69.7053054867257,7.6,33.1171860176991
2021-02-12 14:00:00,69.1143228571429,6.97413793103448,32.669660625
2021-02-12 15:00:00,68.2093820535714,7.24137931034483,33.2289771428571
2021-02-12 16:00:00,65.6508626605505,8.1551724137931,34.1404399082569
2021-02-12 17:00:00,67.2295187387388,8.52586206896552,33.4376868468468
2021-02-12 18:00:00,69.8586399122807,9.14655172413793,32.3222031578947
2021-02-12 19:00:00,75.0411422123894,10,30.5132839823009
2021-02-12 20:00:00,78.4322820175439,9.64347826086957,29.2490065789474
2021-02-12 21:00:00,78.8447596491228,9.83620689655172,29.0551272807018
2021-02-12 22:00:00,78.8470894827586,9.88793103448276,28.8294612931035
2021-02-12 23:00:00,80.3545626548673,11.948275862069,28.4911384070796
2021-02-13 00:00:00,80.6683716071428,13.4655172413793,28.2762524107143
2021-02-13 01:00:00,80.3747926724138,16.8362068965517,28.0816281034483
2021-02-13 02:00:00,80.0985999130435,16.1538461538462,28.0095068695652
2021-02-13 03:00:00,81.2248955454545,15.7826086956522,27.7861999090909
2021-02-13 04:00:00,81.0637684955753,18.0862068965517,27.5316850442478
2021-02-13 05:00:00,81.5170156637168,17.008547008547,27.2783812389381
2021-02-13 06:00:00,84.7210190178572,19.3275862068966,26.4754291071429
2021-02-13 07:00:00,87.9310589380531,25.4122807017544,25.8667003539823
2021-02-13 08:00:00,87.1861288596491,28.7241379310345,26.3035906140351
2021-02-13 09:00:00,74.2929784210526,18.1929824561404,29.592548
2021-02-13 10:00:00,69.746111754386,17.5486725663717,31.1821148245614
2021-02-13 11:00:00,65.9965115929204,16.6724137931035,32.5477559821429
2021-02-13 12:00:00,64.7290322522523,16.2347826086957,33.0989396396396
2021-02-13 13:00:00,62.6874584347826,16.0603448275862,34.2453348245614
2021-02-13 14:00:00,61.6756057657658,16.0689655172414,34.5017990990991
2021-02-13 15:00:00,62.4396981981982,16.1130434782609,33.5184462162162
2021-02-13 16:00:00,63.2359120909091,17.051724137931,32.8940026363636
2021-02-13 17:00:00,64.6706888073394,17.5045045045045,32.2167226605505
2021-02-13 18:00:00,62.1932335294118,17.45,33.0865205882353
2021-02-13 19:00:00,66.3403630434783,22.5897435897436,31.2104807894737
2021-02-13 20:00:00,71.3776997321429,22.1120689655172,29.7787673214286
2021-02-13 21:00:00,73.0271059130435,21.5603448275862,29.4934200869565
2021-02-13 22:00:00,73.4165598275862,20.7256637168142,29.2267378448276
2021-02-13 23:00:00,74.8321361607143,20.7068965517241,28.8829010810811
2021-02-14 00:00:00,76.3037557894737,21.5,28.4606068421053
2021-02-14 01:00:00,76.9558663716814,21.1880341880342,28.2374280530974
2021-02-14 02:00:00,76.8000738938053,22.2280701754386,27.9697166071428
2021-02-14 03:00:00,80.5778128695652,31.3706896551724,27.2535482608696
2021-02-14 04:00:00,84.5965834482759,37.2393162393162,26.3562276724138
2021-02-14 05:00:00,82.7283254310345,31.1724137931035,26.4895161206897
2021-02-14 06:00:00,88.7118177192982,mid,25.2888637719298
2021-02-14 07:00:00,91.4794707079646,mid,24.7503345132743
2021-02-14 08:00:00,92.0903162931034,mid,24.9551111206896
2021-02-14 09:00:00,86.5381593913044,mid,26.6104639130435
2021-02-14 10:00:00,71.7336793859649,26.6410256410256,29.9968175438597
2021-02-14 11:00:00,67.4940130701755,24.1637931034483,31.5967186842105
2021-02-14 12:00:00,65.2744754545455,23.5086206896552,32.7570640909091
2021-02-14 13:00:00,63.2862984684685,23.0344827586207,33.3640000900901
2021-02-14 14:00:00,63.4208068807339,23.6724137931035,33.141442293578
2021-02-14 15:00:00,62.092185877193,22.8888888888889,33.5246276315789
